"","id","converted_sample_01.fasta.fq_kallisto","converted_sample_02.fasta.fq_kallisto","converted_sample_03.fasta.fq_kallisto","converted_sample_04.fasta.fq_kallisto","converted_sample_05.fasta.fq_kallisto","converted_sample_06.fasta.fq_kallisto","converted_sample_07.fasta.fq_kallisto","converted_sample_08.fasta.fq_kallisto","converted_sample_09.fasta.fq_kallisto","converted_sample_10.fasta.fq_kallisto","converted_sample_11.fasta.fq_kallisto","converted_sample_12.fasta.fq_kallisto","converted_sample_13.fasta.fq_kallisto","converted_sample_14.fasta.fq_kallisto","converted_sample_15.fasta.fq_kallisto","converted_sample_16.fasta.fq_kallisto"
"108921","ENST00000456530.7",0,0,0,0,0,0,0,0,0,0,0,0,1.00188,0,0,0
"108960","ENST00000453477.1",9.87854,5.77046,7.93495,7,10,6,10,10.9377,8,9,7,12.9764,9,7,9,9.99522
"109124","ENST00000614813.4",0,0,0,0,0,0,1.00153,0,0,0,0,0,0,0,0,0
"109255","ENST00000576585.1",0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
"109339","ENST00000297323.11",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"109343","ENST00000255858.11",622.468,578.203,700.547,565.584,641.422,641.778,634.331,507.626,601.685,732.305,689.461,577.071,629.329,674.547,673.028,559.166
"109344","ENST00000321205.9",53.4845,12.3054,25.8352,45.265,40.6811,46.6736,13.7133,65.9863,99.5826,57.0754,58.7638,78.045,77.2758,15.779,5.33999e-06,141.37
"109345","ENST00000320982.3",0.00113173,48.9636,0.40394,52.6162,8.84951,1.69022e-07,1.76757e-05,38.1904,0,0,0,0.1515,0,0,39.3953,3.0766e-06
"109346","ENST00000381982.3",240.765,192.977,163.154,233.286,199.306,207.872,220.966,202.632,159.433,212.206,244.114,228.307,245.351,220.441,205.842,198.259
"109353","ENST00000396893.6",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"109478","ENST00000619998.1",0,0,0,0,0,0,3.21037,0,3.83262,0,0,0,0,0,8.27267,0
"109516","ENST00000555475.1",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"109531","ENST00000416823.1",42.4236,36.6604,27.3356,23.3182,45.1784,21.6811,41.5481,15.8514,27.5354,33.0927,31.4097,41.241,20.6803,39.7123,33.1231,30.1763
"109533","ENST00000406549.7",0,5.64217e-08,0,0,0,0.384429,0,30.8477,0,0,0,0.000262309,0,17.1724,0,0
"109534","ENST00000610653.4",0,0,0,0,0,0,0,3.07663,0,0,0,0,0,0,0,0
"109535","ENST00000621062.4",658.57,617.906,486.715,399.255,548.32,518.739,492.585,412.422,427.061,451.252,602.735,610.264,444.711,473.621,349.459,437.804
"109537","ENST00000618518.3",7.30764,7.33947,18.9475,11.6726,14.0573,18.0592,11.434,3.84399,0,11.0736,4.11469,3.74589,13.9823,18.8418,11.2047,0
"109538","ENST00000611648.2",314.699,297.094,392.001,554.754,391.445,462.136,365.433,461.303,585.403,503.581,426.741,358.749,458.626,519.653,781.213,519.019
"109539","ENST00000491016.1",0,0,0,0,0,0,0,3.65552,0,0,0,0,0,0,0,0
"109682","ENST00000263798.7",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109724","ENST00000397224.8",1651.45,1668.95,1700.26,1704.79,1778.77,1643,1658.38,1572.68,1586.82,1365.34,1704.5,1758.47,1707.94,1621.55,1706.82,1670.54
"109725","ENST00000216187.10",219.059,366.797,345.426,261.796,277.037,325.158,264.203,334.166,397.459,480.471,308.122,248.514,341.658,271.302,257.718,275.19
"109727","ENST00000397223.4",0,0,0,0,0,6.74446,0,0,0,2.90626e-07,0,0,0,0,0,0
"109728","ENST00000423980.1",2.49199,1.25814,6.31271,1.40951,1.18853,4.10045,1.42003,1.15777,6.71668,6.19036,6.37918,4.01162,5.10161,10.1445,1.45763,7.26459
"109900","ENST00000463168.1",0.925355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109992","ENST00000474880.5",0,0,3.83375,2.76316,0.844363,0,0,0,0.27221,3.17789e-06,2.27232,0,2.58802,0,2.04768,2.05814
"110043","ENST00000369093.6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110077","ENST00000379433.5",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"110090","ENST00000405659.5",44.0805,0,70.2797,94.6322,23.5697,0,0,0,9.88932,71.9769,54.2727,63.1776,42.109,15.2898,20.4494,0
"110092","ENST00000430839.5",8.09296,39.6768,16.5126,0,14.836,0,12.5906,5.82194,1.83004,0,13.1088,17.284,50.1104,0,4.11399,0.108063
"110093","ENST00000475975.5",2.8907,2.53607,8.14904,12.0492,0,0,8.83022,2.69876,11.3797,3.16554,11.5141,8.30848,5.89535,6.59597,3.1319,2.92445
"110094","ENST00000482413.1",0,0,0,6.81168,0,7.12405e-07,4.12924,8.23326,0,0,0,0,2.48192,5.7524,0,0
"110095","ENST00000338306.7",544.903,551.951,533.596,522.054,625.473,549.589,521.85,601.741,567.976,592.233,568.724,628.608,529.445,616.335,479.296,578.276
"110156","ENST00000611835.4",0,0,0,0,3.13373e-08,0,0,0,0,0,0,0,0,0,0,0
"110368","ENST00000216036.8",247,239,219,211,256,233,205,177,214,261,274,268,268,288,242,232
"110414","ENST00000624676.1",1.05669,0,0,0,0,0,0,0,0,0,0,0,0,1.04849,0,0
"110415","ENST00000338483.6",483.94,574.271,630.455,572.81,542.133,520.486,490.429,479.419,701.391,524.939,413.384,575.426,439.006,508.28,418.733,525.549
"110416","ENST00000441709.1",1.57909,0,0,1.3651e-06,3.61451e-05,1.80368,17.3124,1.28662,28.9825,51.0579,0,0.00153442,22.8096,21.5743,0,0
"110419","ENST00000538999.1",545.179,441.179,360.235,390.774,533.155,387.28,320.037,435.587,205.985,336.964,469.971,494.228,411.045,196.068,526.974,353.447
"110420","ENST00000426621.6",377.643,498.426,291.918,259.669,447.121,623.635,452.631,461.819,417.608,525.697,552.839,341.368,524.616,480.112,434.794,488.66
"110421","ENST00000538320.5",415.602,428.124,524.392,669.747,390.592,433.795,499.59,450.889,486.034,506.343,540.806,592.976,338.523,613.916,436.5,433.344
"110510","ENST00000215790.11",413.974,339.802,562.648,393.99,354.125,380.126,310.09,290.041,437.923,303.373,320.581,360.772,385.267,362.81,311.571,451.125
"110512","ENST00000462073.5",0,1.30208,0,1.31207,0,0,0,1.30824,0,0,0,0,0,0,0,0
"110513","ENST00000403477.7",341.026,338.896,293.352,409.453,429.875,412.28,444.91,453.651,297.077,463.949,432.419,443.228,354.733,370.086,415.429,354.875
"110515","ENST00000433426.5",0,0,0,0,0,0,0,0,0,0,0,0,0,5.10431,0,0
"110517","ENST00000437122.1",0,0,0,0.244681,0,0,0,0,0,6.13934,0,0,0,0,0,0
"110792","ENST00000340170.8",51.3893,0,6.26518e-07,0.000539267,3.2014e-07,7.86832e-06,0,6.26814e-07,5.33806e-08,0,0,0,0,0.00135621,6.01538e-05,0
"110793","ENST00000263208.5",855.611,811,846,822.999,775,825,904,823,866.467,726.814,815.747,822,865,811.999,787.842,722
"110795","ENST00000452818.1",0,0,0,0,0,0,0,0,3.53333,0,0.252602,0,0,0,1.16942,0
"110879","ENST00000334976.10",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110989","ENST00000626871.2",35.8328,42.0524,47.5352,70.1507,59.5741,42.4661,60.6878,44.7294,45.5701,35.2394,46.8871,23.7792,44.4135,42.8843,26.9915,42.6756
"110990","ENST00000615721.3",218.626,182.956,205.618,217.773,235.311,265.917,235.774,183.857,98.776,102.146,95.5774,115.688,99.8763,114.425,98.0189,82.967
"110991","ENST00000629936.1",0,0,0,0,0,0,0,0,0,0,1.4002,0,0,0,0,0
"110992","ENST00000626046.2",1.70213,0,0,0,1.44235,0,0,0,0,0,0,0,0,0,0,0
"110994","ENST00000628625.1",0.607,0.5716,0.602019,0.546746,0.624709,0.823283,1.86058,1.0642,0.315824,0.800826,1.33624,1.00362,0.683756,0.797818,0.925221,0.709637
"111048","ENST00000539739.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"111173","ENST00000244043.4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"111446","ENST00000343605.4",530,468.375,560.815,476.93,492.638,481.227,505.586,496.32,489.676,483,490.436,582.716,531.27,459.139,503.627,531.671
"111447","ENST00000406566.1",0,0,6.46841,0,0,0.00146311,19.1897,4.93483,0,0,0,0,0,0,0,0
"111448","ENST00000451479.1",0,2.80825,0,4.34246,1.45177,2.91354,0,1.40149,1.40412,0,2.75746,1.33399,2.90936,4.07,1.46397,1.41034
"111507","ENST00000495523.1",0,0,0,0,0,0,0,0,0.949368,0,0,0,0,0.893647,0,0
"111575","ENST00000528276.1",1,2,0,0,2,0,3,1.00016,0,0,0,0,1.00023,0.794431,1,1
"111596","ENST00000480746.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"111616","ENST00000504000.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"111695","ENST00000615507.4",1.11193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111713","ENST00000497881.5",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"111734","ENST00000475297.1",2,1,10,11,7,9,3,9,15,25,19,28,23,17,19,20
"111810","ENST00000407422.8",349.004,161.803,244.904,240.505,297.109,297.721,257.946,298.92,228.868,229.444,224.032,231.751,271.3,222.032,325.911,343.137
"111811","ENST00000644036.1",44.4466,44.9098,43.5332,59.7321,78.2204,63.8144,105.584,59.3118,89.6386,97.0318,61.6137,80.6771,73.734,51.3264,66.4624,91.3248
"111813","ENST00000646421.1",1.16236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111815","ENST00000647057.1",12.2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111818","ENST00000407082.4",0,0,0,5.54278,0,0,0,0,0,0,0,11.3243,0,0,0,0
"111826","ENST00000642727.1",0,0,0,1.05312,0,0,0,0,0,0,0,0,0,0,0,0
"111830","ENST00000645799.1",0,0,0,0,0,0,0,0,0,0,1.16975,0,0,0,0,0
"112111","ENST00000505920.1",163,143,184,193,110,156,162,145,191,179,190,148,146,182,143,141
"112115","ENST00000216190.12",263.848,228.452,195.357,175.554,122.617,215.971,253.175,278.017,202.781,209.398,149.99,221.346,206.737,176.671,169.185,220.415
"112116","ENST00000478547.1",0,0,0,0,0,0,0,0,0,0,0,1.66583,0,1.32988,0,0
"112118","ENST00000405442.5",141.922,158.498,227.689,253.52,224.908,179.716,195.537,92.6919,226.208,145.273,146.236,166.757,155.948,159.841,133.734,196.239
"112119","ENST00000426531.5",0,0,0,0,0,0.158302,0,0,3.8596,0,0,0,0,0,0,0
"112122","ENST00000455547.5",23.2296,35.0499,30.4393,22.9254,32.4701,19.1545,56.2877,11.2908,16.5525,27.6663,41.7735,37.2311,41.3153,44.1583,43.3956,38.3462
"112124","ENST00000432675.4",0,0,2.51534,0,21.0262,0,0,0,0.0932347,19.6634,0,0,0,0,2.68465,2.08823e-06
"112126","ENST00000496875.1",0,0,0,0,0,0,0,0,1.50549,0,0,0,0,0,0,0
"112287","ENST00000402034.6",267.135,295.247,179.494,211.1,238.476,248.783,213.012,255.123,277.494,270.934,239.072,252.426,232.841,254.234,206.444,239.683
"112288","ENST00000437871.1",15.1457,2.30447,0.566182,17.1484,6.26492,13.8939,12.9777,10.4415,8.80464,4.47991,12.8169,0,1.2034,0,8.48562,4.52258
"112340","ENST00000630463.3",31.4244,38.2748,38.1732,43.4656,37.5461,42.9757,26.7112,29.0986,16.5308,41.064,33.194,35.51,58.916,28.344,27.1981,54.1859
